tumor_barcode,Cell Type,count,total,fraction,Genotype
Tumor_130,Mesothelial,0.0,32,0.0,Kras-H3K36M-Setd2KO
Tumor_121,Malignant 2 (AT2-like),231.0,507,0.4556213017751479,Kras-H3K36M-Setd2KO
Tumor_121,Malignant 1,49.0,507,0.09664694280078895,Kras-H3K36M-Setd2KO
Tumor_121,TAM 2,21.0,507,0.04142011834319527,Kras-H3K36M-Setd2KO
Tumor_121,Malignant 3,2.0,507,0.0039447731755424065,Kras-H3K36M-Setd2KO
Tumor_121,Tumor-associated vasculature,34.0,507,0.0670611439842209,Kras-H3K36M-Setd2KO
Tumor_121,AT1 cell,7.0,507,0.013806706114398421,Kras-H3K36M-Setd2KO
Tumor_121,Proliferating malignant,6.0,507,0.011834319526627219,Kras-H3K36M-Setd2KO
Tumor_121,AT2 cell,15.0,507,0.029585798816568046,Kras-H3K36M-Setd2KO
Tumor_121,Respiratory epithelium,0.0,507,0.0,Kras-H3K36M-Setd2KO
Tumor_121,T cell,23.0,507,0.045364891518737675,Kras-H3K36M-Setd2KO
Tumor_121,TAM 1,31.0,507,0.0611439842209073,Kras-H3K36M-Setd2KO
Tumor_121,Neutrophil,3.0,507,0.005917159763313609,Kras-H3K36M-Setd2KO
Tumor_121,CAF,15.0,507,0.029585798816568046,Kras-H3K36M-Setd2KO
Tumor_121,Plasma cell,8.0,507,0.015779092702169626,Kras-H3K36M-Setd2KO
Tumor_121,Pericyte,14.0,507,0.027613412228796843,Kras-H3K36M-Setd2KO
Tumor_121,B cell,8.0,507,0.015779092702169626,Kras-H3K36M-Setd2KO
Tumor_121,Vascular endothelial,20.0,507,0.03944773175542406,Kras-H3K36M-Setd2KO
Tumor_121,Lung fibroblast,16.0,507,0.03155818540433925,Kras-H3K36M-Setd2KO
Tumor_121,Airway smooth muscle,0.0,507,0.0,Kras-H3K36M-Setd2KO
Tumor_121,Lymphatic endothelial,4.0,507,0.007889546351084813,Kras-H3K36M-Setd2KO
Tumor_121,Mesothelial,0.0,507,0.0,Kras-H3K36M-Setd2KO
Tumor_123,Malignant 2 (AT2-like),130.0,373,0.3485254691689008,Kras-H3K36M-Setd2KO
Tumor_123,Malignant 1,19.0,373,0.05093833780160858,Kras-H3K36M-Setd2KO
Tumor_123,TAM 2,15.0,373,0.040214477211796246,Kras-H3K36M-Setd2KO
Tumor_123,Malignant 3,1.0,373,0.002680965147453083,Kras-H3K36M-Setd2KO
Tumor_123,Tumor-associated vasculature,16.0,373,0.04289544235924933,Kras-H3K36M-Setd2KO
Tumor_123,AT1 cell,11.0,373,0.029490616621983913,Kras-H3K36M-Setd2KO
Tumor_123,Proliferating malignant,22.0,373,0.058981233243967826,Kras-H3K36M-Setd2KO
Tumor_123,AT2 cell,10.0,373,0.02680965147453083,Kras-H3K36M-Setd2KO
Tumor_123,Respiratory epithelium,0.0,373,0.0,Kras-H3K36M-Setd2KO
Tumor_123,T cell,31.0,373,0.08310991957104558,Kras-H3K36M-Setd2KO
Tumor_123,TAM 1,44.0,373,0.11796246648793565,Kras-H3K36M-Setd2KO
Tumor_123,Neutrophil,4.0,373,0.010723860589812333,Kras-H3K36M-Setd2KO
Tumor_123,CAF,31.0,373,0.08310991957104558,Kras-H3K36M-Setd2KO
Tumor_123,Plasma cell,9.0,373,0.024128686327077747,Kras-H3K36M-Setd2KO
Tumor_123,Pericyte,2.0,373,0.005361930294906166,Kras-H3K36M-Setd2KO
Tumor_123,B cell,11.0,373,0.029490616621983913,Kras-H3K36M-Setd2KO
Tumor_123,Vascular endothelial,13.0,373,0.03485254691689008,Kras-H3K36M-Setd2KO
Tumor_123,Lung fibroblast,4.0,373,0.010723860589812333,Kras-H3K36M-Setd2KO
Tumor_123,Airway smooth muscle,0.0,373,0.0,Kras-H3K36M-Setd2KO
Tumor_123,Lymphatic endothelial,0.0,373,0.0,Kras-H3K36M-Setd2KO
Tumor_123,Mesothelial,0.0,373,0.0,Kras-H3K36M-Setd2KO
Tumor_127,Malignant 2 (AT2-like),0.0,36,0.0,Kras-H3K36M-Setd2KO
Tumor_127,Malignant 1,5.0,36,0.1388888888888889,Kras-H3K36M-Setd2KO
Tumor_127,TAM 2,3.0,36,0.08333333333333333,Kras-H3K36M-Setd2KO
Tumor_127,Malignant 3,14.0,36,0.3888888888888889,Kras-H3K36M-Setd2KO
Tumor_127,Tumor-associated vasculature,0.0,36,0.0,Kras-H3K36M-Setd2KO
Tumor_127,AT1 cell,0.0,36,0.0,Kras-H3K36M-Setd2KO
Tumor_127,Proliferating malignant,0.0,36,0.0,Kras-H3K36M-Setd2KO
Tumor_127,AT2 cell,3.0,36,0.08333333333333333,Kras-H3K36M-Setd2KO
Tumor_127,Respiratory epithelium,0.0,36,0.0,Kras-H3K36M-Setd2KO
Tumor_127,T cell,2.0,36,0.05555555555555555,Kras-H3K36M-Setd2KO
Tumor_127,TAM 1,2.0,36,0.05555555555555555,Kras-H3K36M-Setd2KO
Tumor_127,Neutrophil,0.0,36,0.0,Kras-H3K36M-Setd2KO
Tumor_127,CAF,0.0,36,0.0,Kras-H3K36M-Setd2KO
Tumor_127,Plasma cell,0.0,36,0.0,Kras-H3K36M-Setd2KO
Tumor_127,Pericyte,1.0,36,0.027777777777777776,Kras-H3K36M-Setd2KO
Tumor_127,B cell,1.0,36,0.027777777777777776,Kras-H3K36M-Setd2KO
Tumor_127,Vascular endothelial,3.0,36,0.08333333333333333,Kras-H3K36M-Setd2KO
Tumor_127,Lung fibroblast,2.0,36,0.05555555555555555,Kras-H3K36M-Setd2KO
Tumor_127,Airway smooth muscle,0.0,36,0.0,Kras-H3K36M-Setd2KO
Tumor_127,Lymphatic endothelial,0.0,36,0.0,Kras-H3K36M-Setd2KO
