names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
Rph3a,-1.4396768,,0.1499588579682217,0.2505793367314162,1.0,1.0
Ptpra,-1.4397132,5.272223,0.14994854712775804,0.2505793367314162,1.0,1.0
Scmh1,-1.4478805,-0.5410394,0.1476504695268877,0.2470381853113636,1.0,1.0
Abraxas1,-1.4600223,,0.1442839329425924,0.24156701281291554,1.0,1.0
Tfap2a,-1.4619788,0.11320966,0.14374702493051233,0.24074861385150378,1.0,1.0
Hdc,-1.4651339,-0.044831246,0.1428843941996807,0.23938396163440478,1.0,1.0
Espn,-1.4736965,,0.14056333158106926,0.23565306024609264,1.0,1.0
Gdpd2,-1.4793761,0.016460927,0.1390398433376731,0.2332551795403457,1.0,1.0
Cdk4,-1.4836363,0.36685112,0.13790542927027455,0.23142962753167762,1.0,1.0
Axin1,-1.4891807,,0.13643980264449665,0.2290468316694669,1.0,1.0
Ntf5,-1.4955497,0.118637875,0.1347710525805344,0.2263672928221243,1.0,1.0
Saysd1,-1.5140557,0.79696643,0.13001170135565424,0.21869575839596944,1.0,1.0
Cenpu,-1.5149438,3.9351714,0.12978663492161216,0.21846398601801967,1.0,1.0
Tjp1,-1.519251,-0.1916134,0.12869934512446585,0.2167066672361507,1.0,1.0
Hras,-1.5213261,0.60801154,0.12817802407677883,0.2159014766246147,1.0,1.0
Otud7b,-1.5290651,-0.3172108,0.1262483050176559,0.21272265732695575,1.0,1.0
Dut,-1.5298889,-0.12816435,0.12604423458141095,0.2125218721167205,1.0,1.0
Vps13a,-1.5447487,,0.12240706575157206,0.20659803477827704,1.0,1.0
Efnb2,-1.5644118,-0.10824589,0.11772091188948548,0.19875577906197786,1.0,1.0
Mfsd2b,-1.580737,0.6625869,0.11393817964323569,0.19256398625727136,1.0,1.0
Mrnip,-1.5940522,,0.11092435010128493,0.18759705966453796,1.0,1.0
Usp54,-1.6011487,-0.10158076,0.10934397326775466,0.1850493340697701,1.0,1.0
Sh3rf2,-1.6077446,0.116166696,0.10789114396994526,0.18265237291631586,1.0,1.0
Tcf7l1,-1.6158558,-0.090725854,0.10612549217110807,0.1797240236158887,1.0,1.0
Fam210b,-1.6207712,-0.50481504,0.10506673160955543,0.17799122112941945,1.0,1.0
Pxn,-1.621475,,0.10491582169189614,0.17779573574462834,1.0,1.0
Top2a,-1.6283438,0.41204065,0.10345200656391561,0.1753744479712027,1.0,1.0
Sox9,-1.6393135,0.14461295,0.1011479930336955,0.17158483670846483,1.0,1.0
Pls1,-1.6412712,0.0045208298,0.10074112126765161,0.17095256036130982,1.0,1.0
Slc2a3,-1.642168,-0.006725868,0.10055519539316488,0.17069491628965186,1.0,1.0
Kif20b,-1.642733,0.09438125,0.10043818562781623,0.17055412389852376,1.0,1.0
Slc24a4,-1.6432581,0.0047734003,0.10032955545392981,0.17042747017386245,1.0,1.0
Celsr1,-1.6621003,-0.08752657,0.09649266894698832,0.16396547886918655,1.0,1.0
Tbc1d1,-1.6829231,2.192037,0.0923899886123546,0.15710063960375245,1.0,1.0
Glis3,-1.6920806,-0.05486634,0.09063059853682093,0.15416132391278478,1.0,1.0
Cd276,-1.6931543,0.47660005,0.09042609753094702,0.15386575263083643,1.0,1.0
Cgas,-1.6933309,-0.70394087,0.0903925054348583,0.15386089160384245,1.0,1.0
Mybpc3,-1.6995282,-2.0097039,0.08921970152183599,0.1519162672851398,1.0,1.0
Ppm1d,-1.7236816,-0.16935372,0.08476534107701443,0.14462689074012758,1.0,1.0
Tek,-1.7274424,-0.13719384,0.0840882446457034,0.14352054302638637,1.0,1.0
Rad54l,-1.7330407,0.008147666,0.08308843666831746,0.14186245360218186,1.0,1.0
Lypd6b,-1.7431188,1.9072005,0.08131287815516004,0.138925688752468,1.0,1.0
Ezh2,-1.7449932,1.7632073,0.08098604463947559,0.13841452354565204,1.0,1.0
Trpm6,-1.7473484,0.019787591,0.08057691088259829,0.13776230050487945,1.0,1.0
Ttk,-1.7494997,-1.2503159,0.08020468623907903,0.1371727568544003,1.0,1.0
Chmp4c,-1.7579219,0.080437355,0.07876079103659125,0.13479539142877806,1.0,1.0
Scx,-1.7609562,0.25406444,0.07824581678874136,0.13395983544611464,1.0,1.0
Isg15,-1.7611729,,0.07820913687688004,0.13394284611893995,1.0,1.0
Esrrg,-1.7638868,,0.07775103085438761,0.13324945582234315,1.0,1.0
Sox17,-1.7642494,-0.015831633,0.07768999873095281,0.13319045672847596,1.0,1.0
Mecom,-1.7658186,-0.110625304,0.07742628422939753,0.13278382283397192,1.0,1.0
Cenpa,-1.7676587,1.4423941,0.07711797309397345,0.13230040209336225,1.0,1.0
Cdh5,-1.7699114,-0.15799874,0.07674189945014967,0.13170035949518313,1.0,1.0
Spdl1,-1.7715276,-2.4255588,0.07647299788666599,0.1312838914336934,1.0,1.0
Stimate,-1.7832829,-0.6466971,0.07454027289868562,0.12809770207031246,1.0,1.0
Usp2,-1.7856469,-0.16565654,0.07415644339874185,0.12748185290319428,1.0,1.0
Cd209b,-1.7876226,-0.8068241,0.07383692617551299,0.12697617740797595,1.0,1.0
Amer1,-1.8066972,-0.25950623,0.07080949987755662,0.12206348360435552,1.0,1.0
Slc40a1,-1.8113308,-1.327493,0.07008966613183737,0.12086423308852147,1.0,1.0
Zfpl1,-1.8120598,0.34706956,0.06997695476657777,0.12071145264007178,1.0,1.0
Eif2s2,-1.8121692,-1.4407098,0.06996005717778128,0.12071145264007178,1.0,1.0
Ptprn2,-1.8181398,0.29858893,0.06904277013860013,0.11918210597028699,1.0,1.0
Ffar1,-1.8238842,,0.06816956690470129,0.11775598755173729,1.0,1.0
Ksr2,-1.823885,,0.06816946489679182,0.11775598755173729,1.0,1.0
Tfap2b,-1.8256403,0.21645707,0.06790445051226347,0.1173790328951626,1.0,1.0
Galnt18,-1.8258954,-0.09640448,0.06786602380618234,0.11735313132081134,1.0,1.0
Tle6,-1.8319379,0.11446311,0.06696066560850623,0.11582760609405052,1.0,1.0
Grik2,-1.8382895,,0.0660197577452258,0.11423951167390263,1.0,1.0
Dsp,-1.8416847,-0.023911392,0.06552128910167379,0.11345540409649914,1.0,1.0
Opn3,-1.8514308,,0.06410760233772819,0.11104590218085374,1.0,1.0
Hdac8,-1.8542451,-0.2612961,0.06370411237463328,0.11038518052869997,1.0,1.0
Rab27b,-1.8598044,-0.03275618,0.06291320380671159,0.10905245784501323,1.0,1.0
Sart3,-1.868049,,0.061755244602625804,0.10708235347445264,1.0,1.0
Pfkfb1,-1.8730309,,0.061064118984046144,0.10592064436387214,1.0,1.0
Phc1,-1.8845035,-0.69685566,0.05949689916491082,0.10334541194293671,1.0,1.0
Zscan2,-1.8857155,0.08710412,0.05933330491963371,0.10309702340426462,1.0,1.0
Wnt7a,-1.891222,0.19530647,0.05859472201305149,0.10184902027685269,1.0,1.0
Ros1,-1.9067123,0.054720867,0.05655785317892773,0.09847951756998687,1.0,1.0
Yeats2,-1.9119984,-0.6579123,0.05587640352194086,0.0973268183823368,1.0,1.0
Fam83d,-1.9125128,2.6008458,0.055810452778651494,0.09724578023318113,1.0,1.0
Dtl,-1.9300547,-0.022202507,0.05360006066122425,0.0934919524982887,1.0,1.0
Hnf1b,-1.9341439,0.122746415,0.05309543413956654,0.09264403740072154,1.0,1.0
Phykpl,-1.9443874,-0.031540453,0.051848748054987265,0.09050029036376091,1.0,1.0
Kras,-1.9489862,-1.4477451,0.05129707525707274,0.089599846035208,1.0,1.0
Itga7,-1.9500065,0.023360398,0.051175348750725366,0.08941842786950477,1.0,1.0
Kyat1,-1.9532137,0.076898895,0.05079427815904547,0.08878357418442095,1.0,1.0
Urm1,-1.9575034,0.54748446,0.050288302981894774,0.08792987940180413,1.0,1.0
Acvrl1,-1.9613417,-0.31691107,0.04983916902029884,0.08720548064159944,1.0,1.0
Cpeb2,-1.9798683,3.0253322,0.0477183307010694,0.0836407435187512,1.0,1.0
Pygb,-1.9809846,-1.2770892,0.04759300549263042,0.0834502926431201,1.0,1.0
Slco4c1,-2.0123355,0.01472414,0.044184581461019,0.07760982975223198,1.0,1.0
Kif5a,-2.0230823,,0.043064666408148,0.07572241659261993,1.0,1.0
Sytl5,-2.0235517,0.1388618,0.0430162897980329,0.07566393068480419,1.0,1.0
Brca2,-2.0245962,,0.042908838407704854,0.07552800459527796,1.0,1.0
Prkcz,-2.024848,0.06721668,0.04288296626459302,0.07550901481553031,1.0,1.0
Snrpd1,-2.0330489,,0.042047583054996666,0.07406411005394557,1.0,1.0
Adora1,-2.044555,0.10685431,0.040898753295507295,0.07206587785896146,1.0,1.0
Ccp110,-2.044567,-0.10751907,0.04089754557516419,0.07206587785896146,1.0,1.0
Gdnf,-2.0468156,0.26437986,0.04067617957192187,0.07172418278867237,1.0,1.0
Kif4,-2.0548415,-0.6180131,0.039894311719694986,0.07041993105387627,1.0,1.0
Pard6a,-2.0570614,,0.03968031408973071,0.070066896766558,1.0,1.0
Eif2s1,-2.0627189,-0.7447627,0.03913933902968921,0.06913603782026259,1.0,1.0
Ppp2r2a,-2.0680304,-0.853047,0.03863717786404801,0.0683213395928733,1.0,1.0
Lrp6,-2.0688174,-6.365003,0.03856323216596117,0.06821467852395818,1.0,1.0
Bbs4,-2.0725014,0.0812784,0.03821870506293149,0.06762914017145107,1.0,1.0
Nthl1,-2.0745704,0.98126125,0.038026358396640474,0.06731257076859343,1.0,1.0
Gata2,-2.0771163,-0.06502252,0.0377908313632781,0.06694299426913311,1.0,1.0
Wdr4,-2.086522,0.443605,0.03693135611234063,0.06549003496223067,1.0,1.0
Ncaph,-2.092619,0.46822184,0.0363831852813294,0.06456370986116093,1.0,1.0
Enpp6,-2.1085246,,0.034985642107857526,0.06212774898614217,1.0,1.0
Sgo1,-2.1093264,-1.9705743,0.03491642993525571,0.062026844661423025,1.0,1.0
Lhx2,-2.1095827,,0.03489431571885111,0.06200956495866832,1.0,1.0
Chrna7,-2.1101296,,0.03484719362922477,0.061947816515589206,1.0,1.0
Etfbkmt,-2.1177044,-0.10352551,0.03420010204251834,0.06081908022197045,1.0,1.0
Tacstd2,-2.1242971,0.072490975,0.03364529478768767,0.05987498958662085,1.0,1.0
Adamdec1,-2.130113,,0.0331622868118526,0.05905742005696695,1.0,1.0
Vipr1,-2.1442127,0.6314538,0.03201584094905808,0.0570360497476814,1.0,1.0
Hells,-2.145728,0.5038578,0.03189467547180732,0.056840422004936796,1.0,1.0
Aurka,-2.1538713,-0.85783046,0.03125026479556575,0.055731679931101584,1.0,1.0
Krt78,-2.1651967,,0.030372625827291447,0.05424379767799535,1.0,1.0
Tnfsf10,-2.1698072,-0.09106447,0.03002145537210949,0.053654910957793685,1.0,1.0
Rsf1,-2.171909,,0.029862516401991265,0.05338991325298867,1.0,1.0
Mrm3,-2.1777031,,0.02942814154295572,0.05265092085919812,1.0,1.0
Gabpb1,-2.1900403,-1.0421748,0.028521302935761588,0.05106496512747586,1.0,1.0
Plin1,-2.190553,2.3112803,0.028484151471193465,0.05101669490690322,1.0,1.0
Hmga2,-2.1959815,-0.49176607,0.028093270314291072,0.05037067019818808,1.0,1.0
Rsad1,-2.2087402,-0.030776288,0.02719271914873506,0.048790950558626416,1.0,1.0
Rcan1,-2.2096462,-2.5455906,0.02712972972894951,0.04869538437544684,1.0,1.0
Pcgf1,-2.2160122,0.5540727,0.02669066979289891,0.04792449533115206,1.0,1.0
Gata6,-2.2170117,-0.02825966,0.026622297414813284,0.04783604481642329,1.0,1.0
Gtse1,-2.2265766,,0.025975579482968646,0.046707525463987445,1.0,1.0
Sema3b,-2.236333,-0.023003772,0.02532997134338004,0.045595770062912794,1.0,1.0
Pclaf,-2.2419953,-0.40760148,0.02496167480262837,0.044948972684157415,1.0,1.0
Edn1,-2.242882,0.001911938,0.024904416477862044,0.04486200391801993,1.0,1.0
Mbd5,-2.2548394,-0.47515365,0.024143404769672822,0.04350679779588991,1.0,1.0
Mad1l1,-2.2567024,,0.024026679224561854,0.0433120476046657,1.0,1.0
Ajuba,-2.2647305,-0.012263721,0.0235292237705451,0.04243058148247434,1.0,1.0
Zfp979,-2.2728567,,0.02303482221501492,0.041583959613546585,1.0,1.0
Trmt13,-2.2747304,5.2512813,0.02292209851115269,0.04139539146711052,1.0,1.0
Rims2,-2.2769587,,0.022788688724902365,0.041169316404497024,1.0,1.0
Cblc,-2.28037,0.0916733,0.02258575832751205,0.04081743905686835,1.0,1.0
Hbegf,-2.280691,-0.036164608,0.02256673661855114,0.040797791084314555,1.0,1.0
Bmp6,-2.2838793,-0.08220019,0.022378626720730023,0.04047232852744743,1.0,1.0
Ptar1,-2.284714,-1.7291789,0.02232960037033496,0.04039825784383694,1.0,1.0
Mdm4,-2.2892401,,0.022065404191858755,0.03993471199726859,1.0,1.0
Dync2h1,-2.2908237,-0.0065952614,0.021973606557520318,0.039782956393109116,1.0,1.0
Abcc8,-2.2976928,,0.021579287107133027,0.03909732582638724,1.0,1.0
Foxa1,-2.298466,0.0529072,0.02153528354127708,0.03903172679494318,1.0,1.0
Bbs5,-2.3047268,1.6699106,0.021181872721897293,0.03844686542632989,1.0,1.0
Kif3a,-2.3077862,0.36806634,0.0210110243570912,0.03815059409923778,1.0,1.0
Snta1,-2.3140435,0.5787678,0.020665340499047277,0.03753653647976439,1.0,1.0
Mtus1,-2.3220189,-0.3820612,0.020231916788146877,0.03676260451595763,1.0,1.0
Palmd,-2.3271334,-0.027722493,0.019958168982583166,0.03633112506429503,1.0,1.0
Cyp2r1,-2.3412178,-4.493848,0.019220958797017785,0.03504010187103825,1.0,1.0
Pja1,-2.3458104,-0.6316157,0.018985762080919996,0.03462394352534991,1.0,1.0
Kcnk5,-2.3491359,0.15857255,0.01881703762400327,0.03432875012600597,1.0,1.0
Ofd1,-2.3531153,-0.72138995,0.01861685743692604,0.03398832543006994,1.0,1.0
Orm1,-2.3562703,0.37589067,0.01845948165341177,0.03371330359612525,1.0,1.0
Inka2,-2.3833578,0.37423086,0.017155513081221374,0.03136614261672542,1.0,1.0
Rbpjl,-2.3874595,0.04164766,0.016965271313614406,0.031029648591872017,1.0,1.0
Dock3,-2.409086,,0.015992528167810507,0.029271881538595758,1.0,1.0
Plk1,-2.4107397,-3.6288564,0.015920212339095473,0.029150176653076787,1.0,1.0
Gramd1b,-2.4156234,-1.8132536,0.015708295918489514,0.028783209871141475,1.0,1.0
Fbxo5,-2.4227672,0.12671545,0.015402798434296181,0.028244105846918197,1.0,1.0
Ehmt1,-2.444262,-2.3936515,0.014514879433263687,0.02665498402161336,1.0,1.0
Cldn12,-2.4559536,0.0077396263,0.014051132440717928,0.025822308736502916,1.0,1.0
Il27,-2.4597697,-1.5905039,0.013902617913240036,0.025577546958353407,1.0,1.0
Diras1,-2.4692142,-3.0870426,0.013541016026099181,0.024930609130802688,1.0,1.0
Atf6,-2.4734926,2.7623572,0.013379952370330067,0.02464313523394861,1.0,1.0
P3h1,-2.4740229,-0.25686556,0.013360114179969615,0.02461565387741181,1.0,1.0
Ercc1,-2.4766936,0.10909852,0.01326057157653612,0.024450247260456654,1.0,1.0
Coa7,-2.4822323,,0.013056210424175383,0.02408231001599925,1.0,1.0
Pgf,-2.483154,0.38243106,0.013022478767536793,0.024028945341057567,1.0,1.0
Sgo2a,-2.48566,0.7071236,0.012931140595277465,0.023869207160751842,1.0,1.0
Lrrk2,-2.4873939,-0.7924585,0.012868285858434025,0.023761947254636935,1.0,1.0
Brca1,-2.5018854,-1.2875718,0.012353391201859572,0.022836438831798013,1.0,1.0
Kif2c,-2.5035367,-2.904371,0.012295892622001967,0.02273854394744804,1.0,1.0
Gja1,-2.5064323,-0.10679555,0.012195645100003039,0.022561492745977532,1.0,1.0
Taf6l,-2.5237381,,0.011611437713101967,0.02149661878394543,1.0,1.0
Klra8,-2.5303802,,0.01139389949081077,0.021101687329263305,1.0,1.0
Efnb1,-2.545295,-0.13866487,0.010918542485162256,0.020228802250452354,1.0,1.0
Srr,-2.5644908,0.17553109,0.010332731217822327,0.019178959019806662,1.0,1.0
Kdm4b,-2.5647182,-1.0676038,0.010325958484817982,0.01917349709755149,1.0,1.0
Vps9d1,-2.5746036,1.1272902,0.010035504149100581,0.018648008081068118,1.0,1.0
Kif24,-2.5873485,-6.3628345,0.009671769763364563,0.017978789244486818,1.0,1.0
Il15,-2.5932376,0.23937887,0.009507702598140506,0.0176803711761855,1.0,1.0
Abcb1a,-2.5955837,-0.06972966,0.009443042841896005,0.01757318679053212,1.0,1.0
Wdr34,-2.5988529,0.5729219,0.009353587243564151,0.01741318621840169,1.0,1.0
Ess2,-2.6033378,-2.9819844,0.009232095841847419,0.01719340468165483,1.0,1.0
Srf,-2.6070645,,0.00913221532450019,0.017013721590788223,1.0,1.0
Aph1c,-2.6156397,-0.5379356,0.008906047226848715,0.016598537757857284,1.0,1.0
Pms1,-2.6173284,-1.2090465,0.008862104754346138,0.01652279195540289,1.0,1.0
Rybp,-2.6240082,-1.0126604,0.008690168388974889,0.016208264886441243,1.0,1.0
Klhl41,-2.6278422,,0.008592839634854762,0.01603270786883449,1.0,1.0
Dgkg,-2.6316426,-0.23456864,0.008497317948415514,0.015860392859719633,1.0,1.0
Cenpf,-2.6341715,-0.7042623,0.00843428595184001,0.015748614500153333,1.0,1.0
Sema3c,-2.646102,-0.14868297,0.00814252722284451,0.015215188980052115,1.0,1.0
Dusp11,-2.6517808,-0.6699712,0.008006847537067645,0.014967243753009942,1.0,1.0
Dhodh,-2.6528401,4.450468,0.007981766320072685,0.014925932834622287,1.0,1.0
Kdm6a,-2.659926,,0.007815781294519378,0.01463193760671803,1.0,1.0
Stxbp1,-2.6865873,-0.57782,0.0072186067127958204,0.01353421168698722,1.0,1.0
Klhl18,-2.6929421,1.3961669,0.007082456831437964,0.013288897637997918,1.0,1.0
Kcnk2,-2.7098317,0.20574394,0.006731736493338626,0.012654552341589622,1.0,1.0
Slc39a8,-2.715532,-0.16266233,0.006616935703866287,0.012448094751429776,1.0,1.0
Ccser2,-2.7217715,-0.66727674,0.006493300513346054,0.012220098635267048,1.0,1.0
Arhgef28,-2.722087,-0.05039033,0.006487107821946241,0.012213035636202664,1.0,1.0
Siah2,-2.7483704,1.7167257,0.005989231143698142,0.011292689681865498,1.0,1.0
Tctn1,-2.7485921,0.53223115,0.005985181264693582,0.011289305731370033,1.0,1.0
Tppp,-2.7496383,0.6112025,0.005966105651936435,0.011257566865282244,1.0,1.0
Trim21,-2.7544818,,0.005878516544252087,0.011096475799595003,1.0,1.0
Rad51,-2.7603104,-0.86579436,0.005774644873068425,0.010908631031917184,1.0,1.0
Pde8b,-2.772495,-0.026852164,0.005562835409190852,0.010520420875863015,1.0,1.0
Spaca6,-2.7786481,0.25039956,0.005458561725576294,0.010331024574001863,1.0,1.0
Cenpe,-2.779589,-0.7526486,0.005442775063284883,0.01030504234750534,1.0,1.0
Nmrk1,-2.781345,,0.0054134175046151095,0.01025333637082983,1.0,1.0
Il15ra,-2.783353,0.86566716,0.00538002377287506,0.01019394360598507,1.0,1.0
Chd6,-2.7855792,-0.52972144,0.005343219052210331,0.010128040354170737,1.0,1.0
Ccne1,-2.7892919,-2.2667477,0.005282345132909333,0.010016446869448529,1.0,1.0
Tyw5,-2.7927723,0.42290422,0.0052258474476079295,0.009916828022261294,1.0,1.0
Ereg,-2.8174624,0.46689853,0.004840478468723695,0.009189016008506187,1.0,1.0
Elf3,-2.82101,0.09599191,0.0047872681148384165,0.009091450752231075,1.0,1.0
Cldn7,-2.8309832,-0.036009584,0.004640517415922665,0.008816102536663704,1.0,1.0
Rfx2,-2.832217,,0.004622646110281595,0.008785484596837381,1.0,1.0
Bub1,-2.8332887,-1.3004085,0.004607175857097594,0.008759408408898805,1.0,1.0
Arid3a,-2.8386137,0.9985183,0.004530997653308562,0.008617847360358154,1.0,1.0
Itgb1,-2.856742,2.953853,0.004280137160210353,0.008143810955535168,1.0,1.0
Pcx,-2.8742692,-0.09242339,0.004049635606155168,0.007708165720309038,1.0,1.0
Clec14a,-2.8773758,-0.07455831,0.0040099762528210845,0.007635580495101693,1.0,1.0
F2rl1,-2.8775246,0.052697368,0.004008086801584967,0.007634886806976539,1.0,1.0
Bmpr1a,-2.880723,-0.11906566,0.003967641018014261,0.007563598985597635,1.0,1.0
Cdkn2b,-2.884465,0.12791993,0.003920792696092696,0.007477138375862871,1.0,1.0
Foxo1,-2.8880103,-0.5352191,0.003876870962950765,0.0073961951373976865,1.0,1.0
Rab3a,-2.8944128,-0.10062327,0.0037986840589376326,0.007249795043477616,1.0,1.0
Primpol,-2.897446,1.2409564,0.0037621462620783604,0.0071828009870191735,1.0,1.0
Sstr4,-2.899504,-1.5210857,0.003737535759071968,0.007138536440257258,1.0,1.0
Gna11,-2.9011078,-0.26550877,0.0037184603301408667,0.007104813897971442,1.0,1.0
Irx5,-2.9058294,0.11127611,0.003662809426226664,0.00700115463447525,1.0,1.0
Igsf5,-2.9194734,0.052287895,0.0035062331592949874,0.00670443208381616,1.0,1.0
Podxl,-2.9195313,-0.11990989,0.0035055816669176945,0.00670443208381616,1.0,1.0
Phf6,-2.9352994,,0.003332260850740279,0.006379081383864565,1.0,1.0
Slc31a1,-2.937496,-0.32539248,0.003308745408587225,0.006336487955389307,1.0,1.0
Rnd2,-2.93793,0.9374912,0.0033041155471386645,0.006330043026780005,1.0,1.0
Rab38,-2.9398086,0.083465494,0.0032841512275657275,0.006294204075495418,1.0,1.0
Scnn1b,-2.943907,0.05267749,0.003240972601012031,0.006213829506191585,1.0,1.0
Ska2,-2.9452605,-0.67578,0.0032268270844648685,0.0061914512782028095,1.0,1.0
Amy2a5,-2.9508283,,0.0031692313236709943,0.006085604912273493,1.0,1.0
Sirt4,-2.9562788,0.27457422,0.003113754107936456,0.005981371091454297,1.0,1.0
Prdm9,-2.9670944,-0.7894561,0.0030062859894064158,0.0057815857329882895,1.0,1.0
Me1,-2.9705005,0.029999224,0.0029731492474460706,0.0057200557773693424,1.0,1.0
Erbb3,-2.9877827,0.024252987,0.0028100920537193945,0.0054105080080458804,1.0,1.0
Trim32,-2.9888766,1.0097134,0.0028000511539363663,0.005393249740902443,1.0,1.0
Sh3gl1,-2.990848,,0.002782039696932906,0.005360619985699049,1.0,1.0
Gtf2e2,-2.9917448,0.8003766,0.0027738804621669313,0.005346956331770373,1.0,1.0
Supt20,-2.992798,,0.002764325265205349,0.005332644422974172,1.0,1.0
Msh2,-3.0126247,-3.520616,0.002589989937197563,0.0050021179111153545,1.0,1.0
Ndufaf6,-3.015906,-0.8405044,0.002562126254024116,0.004950213827728571,1.0,1.0
Cdca8,-3.0181143,-0.19298393,0.0025435285940577294,0.004916179205348647,1.0,1.0
Ephx2,-3.0253203,,0.0024836987733151098,0.004804248863684481,1.0,1.0
Kat2b,-3.0351534,-0.99409765,0.0024041341554546865,0.004652143634405165,1.0,1.0
Clmp,-3.0471733,0.41560197,0.002310044370503496,0.0044718028301394055,1.0,1.0
Lig4,-3.0525162,1.4588038,0.0022693141509599417,0.0043946563403115925,1.0,1.0
Lama5,-3.056373,-0.011208182,0.0022403252916694005,0.004340196753133522,1.0,1.0
Jade3,-3.069633,0.045875188,0.0021432188668543623,0.0041536793060290116,1.0,1.0
Bbs7,-3.073533,0.8007594,0.002115401850502205,0.004101356182654546,1.0,1.0
Pbx3,-3.089191,,0.002007023707196431,0.003892739511129536,1.0,1.0
Trip13,-3.0893638,-0.7892943,0.002005856643894836,0.003891983860208353,1.0,1.0
Lrp2,-3.098754,-0.016045032,0.001943362971332265,0.0037721888462540977,1.0,1.0
Elmo3,-3.1027524,0.117160454,0.0019172993475241032,0.0037244860433471717,1.0,1.0
Prox1,-3.107232,,0.00188848007093034,0.0036699267216914917,1.0,1.0
Smg9,-3.1093981,4.3672576,0.001874689136268857,0.003644541287829863,1.0,1.0
Pakap,-3.1114576,-0.4621045,0.0018616627113878259,0.00362062297327407,1.0,1.0
Jmjd6,-3.1122599,,0.0018566103843531087,0.0036122003824608094,1.0,1.0
Brip1,-3.1238594,-0.47626805,0.0017849576631481163,0.0034754951620845857,1.0,1.0
Hgf,-3.1308143,-2.9158084,0.0017432237328308731,0.0033955556445725106,1.0,1.0
Spop,-3.1365936,,0.0017092283664330488,0.0033319303747522747,1.0,1.0
Fzd5,-3.1376865,0.05498562,0.0017028689884619668,0.0033221208714889344,1.0,1.0
Pik3ca,-3.1389909,-0.5362932,0.0016953066069422041,0.0033086568710926603,1.0,1.0
Trib3,-3.1413343,0.30788496,0.0016817996809238484,0.003284857277684271,1.0,1.0
Gadd45a,-3.157935,0.15809658,0.0015889108793526623,0.0031070655711091517,1.0,1.0
Trex1,-3.158634,0.71575224,0.0015851043087014396,0.00310083320412638,1.0,1.0
Itga1,-3.166236,-0.16814348,0.0015442542772145227,0.003022101998333034,1.0,1.0
Gramd1a,-3.1807318,,0.0014690359189630153,0.0028782754639251878,1.0,1.0
Cspg4,-3.193496,0.83086187,0.001405613161555464,0.002757249015182858,1.0,1.0
Cdk7,-3.1963751,0.938413,0.0013916609700289951,0.0027309505354626224,1.0,1.0
Ercc2,-3.209642,-0.19094805,0.0013290038632259474,0.002609016995807487,1.0,1.0
Fzd1,-3.22247,-3.8008845,0.0012709047953445235,0.0024978992561816584,1.0,1.0
Ect2,-3.2298107,,0.0012387220976971865,0.002437516832182435,1.0,1.0
Syp,-3.2323794,,0.0012276391308322094,0.002417608768271456,1.0,1.0
Sirt3,-3.248447,,0.001160368296712651,0.0022887327396940624,1.0,1.0
Fah,-3.251661,0.15555574,0.001147327481616105,0.0022639027879267724,1.0,1.0
Tdrkh,-3.2538004,-1.1496102,0.0011387221402600586,0.002247808767406093,1.0,1.0
Dnah11,-3.2704124,1.2342782,0.0010739078665490983,0.0021223777259947833,1.0,1.0
Nr6a1,-3.280077,2.56964,0.0010377878232275368,0.0020518032555596564,1.0,1.0
Smpd4,-3.281699,0.9617169,0.0010318366542965555,0.002041649917552789,1.0,1.0
Invs,-3.28373,,0.0010244301972875947,0.0020277965866436136,1.0,1.0
Shld1,-3.3086183,,0.000937575724155162,0.0018566076246521919,1.0,1.0
Btrc,-3.310999,-0.73623645,0.0009296359249958765,0.0018416135498731134,1.0,1.0
Mplkip,-3.3370085,,0.0008468538377390549,0.0016789506185036472,1.0,1.0
Dot1l,-3.3395128,-0.8719701,0.0008392544841979346,0.001665203308717741,1.0,1.0
Ptprf,-3.3557022,-0.024241835,0.0007916375014337012,0.0015719703816648586,1.0,1.0
Apc,-3.359682,-1.1461725,0.0007803220852108369,0.0015501160153037498,1.0,1.0
Ntn4,-3.3679578,-0.43968534,0.00075727188697039,0.0015055214718720305,1.0,1.0
Hps4,-3.3726163,0.9319866,0.0007445761153809513,0.001480869302183966,1.0,1.0
Cnot4,-3.3853745,-3.0095682,0.0007108117808375157,0.0014148404671461647,1.0,1.0
Inhba,-3.3883924,,0.0007030358830987462,0.0013999195030995719,1.0,1.0
Camsap3,-3.391086,0.0602973,0.000696162392888404,0.001386784297174433,1.0,1.0
